1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
4, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, Bb, 1, IV, 4, major, 0, Eb5
5, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, Bb, 1, V42, 5, major, 3, F5
6, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
6, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, Eb, 1, V7/IV, 5, major, 0, Bb4, Bb, 1, IV, 4, major, 0, Eb5
7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, Bb, 1, IV, 4, major, 0, Eb5
7, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, Bb, 1, V43, 5, major, 2, F5
8, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
8, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, Bb, 1, V7, 5, major, 0, F5
9, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
9, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, Bb, 1, V7, 5, major, 0, F5
10, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
11, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, Bb, 1, V, 5, major, 0, F5
12, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, Bb, 1, I, 1, major, 0, Bb4
13, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, C, 0, iio6, 2, diminished, 1, D5
14, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
14, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, C, 0, VI, 6, major, 0, Ab4
15, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, G, 0, V6, 5, major, 1, D6
15, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, G, 0, i, 1, minor, 0, G4
15, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, F, 1, V6, 5, major, 1, C6
15, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
16, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 1, V42, 5, major, 3, G4
16, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
16, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, F, 1, V7/IV, 5, major, 0, C5, C, 1, IV, 4, major, 0, F4
17, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, C, 1, IV, 4, major, 0, F4
17, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 1, V42, 5, major, 3, G4
18, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
18, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, F, 1, V7/IV, 5, major, 0, C5, C, 1, IV, 4, major, 0, F4
19, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, C, 1, IV, 4, major, 0, F4
19, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 1, V42, 5, major, 3, G4
20, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
20, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 1, V42, 5, major, 3, G4
20, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
21, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 1, V42, 5, major, 3, G4
21, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
22, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
23, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
24, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
25, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
26, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, Bb, 1, V42/IV, 5, major, 3, F5, F, 1, IV, 4, major, 0, Bb4
26, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, G, 0, V43/ii, 5, major, 2, D5, F, 1, ii, 2, minor, 0, G4
27, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, G, 0, V43/ii, 5, major, 2, D5, F, 1, ii, 2, minor, 0, G4
28, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, G, 0, V43/ii, 5, major, 2, D5, F, 1, ii, 2, minor, 0, G4
28, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, bVII, 7, major, 0, Eb5
29, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, viio7, 7, diminished, 0, E5
29, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
29, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, ii6, 2, minor, 1, G5
30, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, V7, 5, major, 0, C5
30, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
31, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, F, 1, IV, 4, major, 0, Bb4
31, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, ii, 2, minor, 0, G4
32, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, F, 1, V, 5, major, 0, C5
32, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I6, 1, major, 1, F5
33, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, vi, 6, minor, 0, D5
33, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, F, 1, IV, 4, major, 0, Bb4
34, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, viio, 7, diminished, 0, E5
35, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, viio, 7, diminished, 0, E5
35, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, F, 1, V6, 5, major, 1, C6
36, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, F, 1, IV6, 4, major, 1, Bb5
