146, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, C, 0, iv42, 4, minor, 3, F4
147, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, C, 0, iio, 2, diminished, 0, D4
147, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, C, 0, iihalfdim42, 2, minor, 3, D4
148, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V65, 5, major, 1, G5
149, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
150, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, C, 0, i, 1, minor, 0, C4
151, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, C, 0, VI, 6, major, 0, Ab4
152, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, C, 0, iv, 4, minor, 0, F4
153, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, C, 0, iio, 2, diminished, 0, D4
154, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V65, 5, major, 1, G5
155, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
156, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, C, 0, i, 1, minor, 0, C4
157, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, C, 0, iio6, 2, diminished, 1, D5
157, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, G, 1, viio7/V, 7, diminished, 0, F#5, C, 0, V, 5, major, 0, G4
158, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, C, 0, V, 5, major, 0, G4
159, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
160, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
161, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
162, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
163, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
164, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
165, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
166, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
167, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
168, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
169, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
170, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
171, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
172, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
173, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 0, V7, 5, major, 0, G4
