1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I, 1, major, 0, E4
2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, E, 1, ii6, 2, minor, 1, F#5
3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, E, 1, V43, 5, major, 2, B4
4, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I, 1, major, 0, E4
5, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I, 1, major, 0, E4
6, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I, 1, major, 0, E4
7, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I64, 1, major, 2, E5
7, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, E, 1, V7, 5, major, 0, B4
8, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I64, 1, major, 2, E5
8, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, E, 1, V7, 5, major, 0, B4
9, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I, 1, major, 0, E4
9, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, E, 1, IV, 4, major, 0, A4
10, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I64, 1, major, 2, E5
10, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, E, 1, V7, 5, major, 0, B4
11, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I, 1, major, 0, E4
11, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, E, 1, IV, 4, major, 0, A4
12, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I64, 1, major, 2, E5
12, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, E, 1, V7, 5, major, 0, B4
13, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I, 1, major, 0, E4
14, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, E, 1, ii6, 2, minor, 1, F#5
14, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, B, 1, V6/V, 5, major, 1, F#6, E, 1, V, 5, major, 0, B4
15, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, E, 1, I, 1, major, 0, E4
15, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, E, 1, iv6, 4, minor, 1, A5
16, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 2, B, 1, V42/IV, 5, major, 3, F#5, F#, 1, IV, 4, major, 0, B4
16, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, F#, 1, viio7, 7, diminished, 0, E#5
17, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, F#, 1, I, 1, major, 0, F#4
17, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, F#, 1, viio43, 7, diminished, 2, E#5
18, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, F#, 1, I, 1, major, 0, F#4
18, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, F#, 1, viio42, 7, diminished, 3, E#5
19, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, F#, 1, I, 1, major, 0, F#4
19, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, F#, 1, viio43, 7, diminished, 2, E#5
20, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, F#, 1, I, 1, major, 0, F#4
20, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, F#, 1, viio43, 7, diminished, 2, E#5
21, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, F#, 1, I, 1, major, 0, F#4
22, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, F#, 1, I, 1, major, 0, F#4
22, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, B, 1, V, 5, major, 0, F#5
23, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, B, 1, I, 1, major, 0, B4
24, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, B, 1, I, 1, major, 0, B4
25, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, B, 1, I, 1, major, 0, B4
25, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2, C#, 0, V65/ii, 5, major, 1, G#5, B, 1, ii, 2, minor, 0, C#5
26, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, B, 1, ii, 2, minor, 0, C#5
27, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, B, 1, V6, 5, major, 1, F#6
28, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, B, 1, V6, 5, major, 1, F#6
29, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, B, 1, V6, 5, major, 1, F#6
29, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, B, 1, V65, 5, major, 1, F#6
30, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, B, 1, I, 1, major, 0, B4
