1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
3, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, V65, 5, major, 1, C6
4, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, V65, 5, major, 1, C6
5, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
5, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, V43, 5, major, 2, C5
6, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I6, 1, major, 1, F5
6, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, V65, 5, major, 1, C6
7, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I64, 1, major, 2, F5
7, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, Bb, 1, V42/IV, 5, major, 3, F5, F, 1, IV, 4, major, 0, Bb4
8, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, F, 1, IV6, 4, major, 1, Bb5
9, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, F, 1, IV6, 4, major, 1, Bb5
9, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, V65, 5, major, 1, C6
10, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
10, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, ii6, 2, minor, 1, G5
11, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I64, 1, major, 2, F5
11, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, F, 1, V7, 5, major, 0, C5
12, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
13, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
14, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, F, 1, I, 1, major, 0, F4
15, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, A, 1, Ger65, 4, other, 1, D#6
15, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, A, 1, Ger65, 4, other, 1, D#6
16, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, A, 1, Ger65, 4, other, 1, D#6
17, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, A, 1, V, 5, major, 0, E5
17, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, A, 1, Ger65, 4, other, 1, D#6
17, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, A, 1, V, 5, major, 0, E5
18, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, A, 1, Ger65, 4, other, 1, D#6
18, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, A, 1, V, 5, major, 0, E5
19, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, C, 1, V, 5, major, 0, G4
19, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
20, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
21, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
22, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 1, V7, 5, major, 0, G4
23, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 1, V7, 5, major, 0, G4
24, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 1, V7, 5, major, 0, G4
25, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, C, 1, V7, 5, major, 0, G4
26, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
27, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, C, 1, I, 1, major, 0, C4
